interval_begin,interval_end,charging_mwh,discharging_mwh,state_of_charge_mwh,cleared_mw_gen_energy,cleared_mw_load_energy,cleared_mw_raise_reg,cleared_mw_lower_reg,price_energy,price_lower_reg,price_raise_reg
2021-05-05 01:25:00+10:00,2021-05-05 01:30:00+10:00,0.0,0.377046957,35.7432021,0,0,80,80,29.8393,5.5,10.6571
2021-05-05 01:30:00+10:00,2021-05-05 01:35:00+10:00,0.0,0.377046957,35.36615514,0,0,80,80,32.6931,5.5,10.98
2021-05-05 01:35:00+10:00,2021-05-05 01:40:00+10:00,0.0,0.377046957,34.98910819,0,0,80,80,33.2366,5.5,10.98
2021-05-05 01:40:00+10:00,2021-05-05 01:45:00+10:00,1.29904,0.0,36.28814819,0,0,0,80,30.6381,5.5,10.98
2021-05-05 01:45:00+10:00,2021-05-05 01:50:00+10:00,0.0,0.377046957,35.91110123,0,0,80,80,30.1086,5.5,10.98
2021-05-05 01:50:00+10:00,2021-05-05 01:55:00+10:00,0.0,0.377046957,35.53405428,0,0,80,80,29.6355,5.5,9.99
2021-05-05 01:55:00+10:00,2021-05-05 02:00:00+10:00,0.0,0.377046957,35.15700732,0,0,80,80,26.5986,5.5,7.99
2021-05-05 02:00:00+10:00,2021-05-05 02:05:00+10:00,0.0,0.0,35.15700732,0,0,0,0,26.7034,5.5,7.99
2021-05-05 02:05:00+10:00,2021-05-05 02:10:00+10:00,0.0,0.377046957,34.77996036,0,0,80,80,26.0192,5.5,9.99
2021-05-05 02:10:00+10:00,2021-05-05 02:15:00+10:00,1.29904,0.0,36.07900036,0,0,0,80,24.7526,5.5,7.99
2021-05-05 02:15:00+10:00,2021-05-05 02:20:00+10:00,0.0,0.377046957,35.70195341,0,0,80,80,25.4812,5.5,9.99
2021-05-05 02:20:00+10:00,2021-05-05 02:25:00+10:00,1.29904,0.0,37.00099341,0,0,0,80,25.6355,5.5,7.99
2021-05-05 02:25:00+10:00,2021-05-05 02:30:00+10:00,0.0,0.377046957,36.62394645,0,0,80,80,25.2127,5.5,7.99
2021-05-05 02:30:00+10:00,2021-05-05 02:35:00+10:00,0.0,0.377046957,36.24689949,0,0,80,80,25.2138,5.5,7.99
2021-05-05 02:35:00+10:00,2021-05-05 02:40:00+10:00,0.0,0.377046957,35.86985254,0,0,80,80,24.5183,5.5,9.99
2021-05-05 02:40:00+10:00,2021-05-05 02:45:00+10:00,0.0,1.594896957,34.27495558,0,0,80,5,26.067,5.5,9.65
2021-05-05 02:45:00+10:00,2021-05-05 02:50:00+10:00,1.29904,0.0,35.57399558,0,0,0,80,25.5618,5.5,9.65
2021-05-05 02:50:00+10:00,2021-05-05 02:55:00+10:00,1.29904,0.0,36.87303558,0,0,0,80,25.6184,5.5,7.99
2021-05-05 02:55:00+10:00,2021-05-05 03:00:00+10:00,0.0,0.377046957,36.49598862,0,0,80,80,25.979,5.5,8.0
2021-05-05 03:00:00+10:00,2021-05-05 03:05:00+10:00,0.0,1.676086957,34.81990167,0,0,80,0,25.3115,5.5,7.71487
2021-05-05 03:05:00+10:00,2021-05-05 03:10:00+10:00,1.29904,0.0,36.11894167,0,0,0,80,28.674,5.5,7.9
2021-05-05 03:10:00+10:00,2021-05-05 03:15:00+10:00,0.0,0.377046957,35.74189471,0,0,80,80,25.6902,5.5,7.9
2021-05-05 03:15:00+10:00,2021-05-05 03:20:00+10:00,0.0,0.377046957,35.36484775,0,0,80,80,25.2747,5.5,7.9
2021-05-05 03:20:00+10:00,2021-05-05 03:25:00+10:00,0.0,0.377046957,34.9878008,0,0,80,80,27.0767,5.5,7.99
2021-05-05 03:25:00+10:00,2021-05-05 03:30:00+10:00,1.29904,0.0,36.2868408,0,0,0,80,25.0406,5.5,7.9
2021-05-05 03:30:00+10:00,2021-05-05 03:35:00+10:00,0.0,0.377046957,35.90979384,0,0,80,80,24.777,5.5,7.9
2021-05-05 03:35:00+10:00,2021-05-05 03:40:00+10:00,0.0,0.377046957,35.53274688,0,0,80,80,24.3888,5.5,7.9
2021-05-05 03:40:00+10:00,2021-05-05 03:45:00+10:00,0.0,0.377046957,35.15569993,0,0,80,80,23.2269,6.0,7.99
2021-05-05 03:45:00+10:00,2021-05-05 03:50:00+10:00,0.0,0.377046957,34.77865297,0,0,80,80,24.5093,5.5,7.92968
2021-05-05 03:50:00+10:00,2021-05-05 03:55:00+10:00,1.29904,0.0,36.07769297,0,0,0,80,22.8173,5.5,7.99
2021-05-05 03:55:00+10:00,2021-05-05 04:00:00+10:00,0.0,0.377046957,35.70064601,0,0,80,80,22.9872,5.5,5.91429
2021-05-05 04:00:00+10:00,2021-05-05 04:05:00+10:00,0.0,0.377046957,35.32359906,0,0,80,80,24.2389,9.25,8.2
2021-05-05 04:05:00+10:00,2021-05-05 04:10:00+10:00,1.29904,0.0,36.62263906,0,0,0,80,24.5517,7.5,7.99
2021-05-05 04:10:00+10:00,2021-05-05 04:15:00+10:00,0.0,0.377046957,36.2455921,0,0,80,80,24.6128,6.0,7.99
2021-05-05 04:15:00+10:00,2021-05-05 04:20:00+10:00,0.0,1.676086957,34.56950514,0,0,80,0,23.2748,7.73,7.99
2021-05-05 04:20:00+10:00,2021-05-05 04:25:00+10:00,0.0,0.0,34.56950514,0,0,0,0,24.6498,6.0,7.99
2021-05-05 04:25:00+10:00,2021-05-05 04:30:00+10:00,1.29904,0.0,35.86854514,0,0,0,80,25.3525,6.0,7.99
2021-05-05 04:30:00+10:00,2021-05-05 04:35:00+10:00,0.0,0.831710957,35.03683419,0,0,80,52,23.7641,6.05,7.99
2021-05-05 04:35:00+10:00,2021-05-05 04:40:00+10:00,0.0,0.377046957,34.65978723,0,0,80,80,23.2318,6.0,7.99
2021-05-05 04:40:00+10:00,2021-05-05 04:45:00+10:00,1.29904,0.0,35.95882723,0,0,0,80,23.0839,6.0,7.99
2021-05-05 04:45:00+10:00,2021-05-05 04:50:00+10:00,0.0,0.377046957,35.58178028,0,0,80,80,22.3677,6.0,7.99
2021-05-05 04:50:00+10:00,2021-05-05 04:55:00+10:00,0.0,0.377046957,35.20473332,0,0,80,80,23.4496,6.0,7.99
2021-05-05 04:55:00+10:00,2021-05-05 05:00:00+10:00,0.0,0.377046957,34.82768636,0,0,80,80,23.7809,6.0,7.99
2021-05-05 05:00:00+10:00,2021-05-05 05:05:00+10:00,1.29904,0.0,36.12672636,0,0,0,80,23.9661,7.73,5.94525
2021-05-05 05:05:00+10:00,2021-05-05 05:10:00+10:00,0.0,0.377046957,35.74967941,0,0,80,80,25.4314,7.73,7.9
2021-05-05 05:10:00+10:00,2021-05-05 05:15:00+10:00,0.0,0.377046957,35.37263245,0,0,80,80,26.2545,6.0,7.9
2021-05-05 05:15:00+10:00,2021-05-05 05:20:00+10:00,0.0,0.377046957,34.99558549,0,0,80,80,27.0921,6.0,7.9
2021-05-05 05:20:00+10:00,2021-05-05 05:25:00+10:00,1.29904,0.0,36.29462549,0,0,0,80,28.9813,6.0,7.9
2021-05-05 05:25:00+10:00,2021-05-05 05:30:00+10:00,0.0,0.377046957,35.91757854,0,0,80,80,29.7155,6.0,7.9
2021-05-05 05:30:00+10:00,2021-05-05 05:35:00+10:00,0.0,1.676086957,34.24149158,0,0,80,0,28.5618,6.0,7.9
2021-05-05 05:35:00+10:00,2021-05-05 05:40:00+10:00,1.006756,0.0,35.24824758,0,0,0,62,29.3817,5.79818,7.9
2021-05-05 05:40:00+10:00,2021-05-05 05:45:00+10:00,0.0,1.676086957,33.57216062,0,0,80,0,30.0696,6.0,7.9
2021-05-05 05:45:00+10:00,2021-05-05 05:50:00+10:00,0.0,0.0,33.57216062,0,0,0,0,34.4315,6.0,7.9
2021-05-05 05:50:00+10:00,2021-05-05 05:55:00+10:00,0.0,0.0,33.57216062,0,0,0,0,36.1734,6.0,7.9
2021-05-05 05:55:00+10:00,2021-05-05 06:00:00+10:00,1.29904,0.0,34.87120062,0,0,0,80,38.7664,5.5,7.98
2021-05-05 06:00:00+10:00,2021-05-05 06:05:00+10:00,0.0,0.230389348,34.64081128,0,0,73,80,35.5517,14.73,6.87009
2021-05-05 06:05:00+10:00,2021-05-05 06:10:00+10:00,1.29904,0.0,35.93985128,0,0,0,80,37.6311,14.0,7.89
2021-05-05 06:10:00+10:00,2021-05-05 06:15:00+10:00,0.0,0.377046957,35.56280432,0,0,80,80,40.6644,14.0,7.9
2021-05-05 06:15:00+10:00,2021-05-05 06:20:00+10:00,0.0,0.377046957,35.18575736,0,0,80,80,41.0145,10.78,7.9
2021-05-05 06:20:00+10:00,2021-05-05 06:25:00+10:00,0.0,0.377046957,34.80871041,0,0,80,80,45.45,10.9742,7.99
2021-05-05 06:25:00+10:00,2021-05-05 06:30:00+10:00,1.29904,0.0,36.10775041,0,0,0,80,45.45,10.78,7.99
2021-05-05 06:30:00+10:00,2021-05-05 06:35:00+10:00,0.0,0.842871232,35.26487917,20,0,59,80,45.45,14.0,7.99
2021-05-05 06:35:00+10:00,2021-05-05 06:40:00+10:00,0.0,1.610226,33.65465317,43,0,36,80,45.45,18.98,8.2315
2021-05-05 06:40:00+10:00,2021-05-05 06:45:00+10:00,0.0,0.648423768,33.00622941,0,0,0,80,47.9999,14.0,8.2
2021-05-05 06:45:00+10:00,2021-05-05 06:50:00+10:00,1.29904,0.0,34.30526941,0,0,0,80,56.3463,11.6329,12.75
2021-05-05 06:50:00+10:00,2021-05-05 06:55:00+10:00,1.29904,0.0,35.60430941,0,0,0,80,56.6612,11.849,13.01
2021-05-05 06:55:00+10:00,2021-05-05 07:00:00+10:00,0.0,0.377046957,35.22726245,0,0,80,80,60.44,14.0,17.9208
2021-05-05 07:00:00+10:00,2021-05-05 07:05:00+10:00,0.0,0.377046957,34.85021549,0,0,80,80,45.9364,14.0,10.0538
2021-05-05 07:05:00+10:00,2021-05-05 07:10:00+10:00,1.29904,0.0,36.14925549,0,0,0,80,58.1952,18.99,14.73
2021-05-05 07:10:00+10:00,2021-05-05 07:15:00+10:00,0.0,0.377046957,35.77220854,0,0,80,80,60.8186,14.0,18.4
2021-05-05 07:15:00+10:00,2021-05-05 07:20:00+10:00,0.0,0.377046957,35.39516158,0,0,80,80,61.9999,20.9,13.0
2021-05-05 07:20:00+10:00,2021-05-05 07:25:00+10:00,0.0,0.377046957,35.01811462,0,0,80,80,62.0,14.0,12.75
2021-05-05 07:25:00+10:00,2021-05-05 07:30:00+10:00,0.0,0.377046957,34.64106767,0,0,80,80,62.0,18.98,8.53828
2021-05-05 07:30:00+10:00,2021-05-05 07:35:00+10:00,0.0,0.188487174,34.45258049,0,0,71,80,60.44,18.99,12.75
2021-05-05 07:35:00+10:00,2021-05-05 07:40:00+10:00,0.0,0.230389348,34.22219114,0,0,73,80,66.7603,20.8,12.75
2021-05-05 07:40:00+10:00,2021-05-05 07:45:00+10:00,1.047626957,0.0,35.2698181,0,0,12,80,60.44,18.98,12.75
2021-05-05 07:45:00+10:00,2021-05-05 07:50:00+10:00,0.0,0.377046957,34.89277114,0,0,80,80,60.2525,18.98,12.75
2021-05-05 07:50:00+10:00,2021-05-05 07:55:00+10:00,1.29904,0.0,36.19181114,0,0,0,80,57.0498,14.73,10.6558
2021-05-05 07:55:00+10:00,2021-05-05 08:00:00+10:00,0.0,0.377046957,35.81476419,0,0,80,80,56.6225,18.98,10.3387
2021-05-05 08:00:00+10:00,2021-05-05 08:05:00+10:00,0.0,1.676086957,34.13867723,0,0,80,0,56.8993,10.7,11.2471
2021-05-05 08:05:00+10:00,2021-05-05 08:10:00+10:00,1.29904,0.0,35.43771723,0,0,0,80,51.7643,13.8,8.04498
2021-05-05 08:10:00+10:00,2021-05-05 08:15:00+10:00,0.0,0.377046957,35.06067028,0,0,80,80,42.8039,10.7,8.00211
2021-05-05 08:15:00+10:00,2021-05-05 08:20:00+10:00,0.0,0.377046957,34.68362332,0,0,80,80,39.5657,9.69212,7.89
2021-05-05 08:20:00+10:00,2021-05-05 08:25:00+10:00,1.29904,0.0,35.98266332,0,0,0,80,38.9584,10.7,7.89
2021-05-05 08:25:00+10:00,2021-05-05 08:30:00+10:00,0.0,0.377046957,35.60561636,0,0,80,80,-44.5961,15.4,8.2
2021-05-05 08:30:00+10:00,2021-05-05 08:35:00+10:00,0.0,0.377046957,35.22856941,0,0,80,80,21.5242,12.36,14.8007
2021-05-05 08:35:00+10:00,2021-05-05 08:40:00+10:00,0.0,1.676086957,33.55248245,0,0,80,0,25.0965,10.7,13.0
2021-05-05 08:40:00+10:00,2021-05-05 08:45:00+10:00,0.0,0.104682826,33.44779962,0,0,67,80,26.5106,7.73,14.73
2021-05-05 08:45:00+10:00,2021-05-05 08:50:00+10:00,1.29904,0.0,34.74683962,0,0,0,80,35.1307,5.5,13.5127
2021-05-05 08:50:00+10:00,2021-05-05 08:55:00+10:00,1.29904,0.0,36.04587962,0,0,0,80,9.96969,9.57003,12.67
2021-05-05 08:55:00+10:00,2021-05-05 09:00:00+10:00,0.0,0.377046957,35.66883267,0,0,80,80,24.4904,7.5,12.75
2021-05-05 09:00:00+10:00,2021-05-05 09:05:00+10:00,0.0,0.636854957,35.03197771,0,0,80,64,21.3746,7.93,11.68
2021-05-05 09:05:00+10:00,2021-05-05 09:10:00+10:00,0.0,0.377046957,34.65493075,0,0,80,80,57.0239,5.5,11.68
2021-05-05 09:10:00+10:00,2021-05-05 09:15:00+10:00,0.0,0.0,34.65493075,0,0,0,0,30.4167,10.89,11.68
2021-05-05 09:15:00+10:00,2021-05-05 09:20:00+10:00,1.29904,0.0,35.95397075,0,0,0,80,28.976,7.73,11.68
2021-05-05 09:20:00+10:00,2021-05-05 09:25:00+10:00,0.0,0.377046957,35.5769238,0,0,80,80,25.7993,7.73,7.98
2021-05-05 09:25:00+10:00,2021-05-05 09:30:00+10:00,0.0,0.377046957,35.19987684,0,0,80,80,9.28705,8.13,8.2
2021-05-05 09:30:00+10:00,2021-05-05 09:35:00+10:00,0.0,0.377046957,34.82282988,0,0,80,80,9.38114,9.25,6.6461
2021-05-05 09:35:00+10:00,2021-05-05 09:40:00+10:00,1.29904,0.0,36.12186988,0,0,0,80,9.28814,13.8,11.68
2021-05-05 09:40:00+10:00,2021-05-05 09:45:00+10:00,0.0,0.377046957,35.74482293,0,0,80,80,9.34221,9.25,6.86
2021-05-05 09:45:00+10:00,2021-05-05 09:50:00+10:00,1.29904,0.0,37.04386293,0,0,0,80,20.9894,8.12046,5.73
2021-05-05 09:50:00+10:00,2021-05-05 09:55:00+10:00,1.29904,0.0,38.34290293,0,0,0,80,9.30699,7.65,7.9
2021-05-05 09:55:00+10:00,2021-05-05 10:00:00+10:00,1.29904,0.0,39.64194293,0,0,0,80,9.30165,6.69594,8.2
2021-05-05 10:00:00+10:00,2021-05-05 10:05:00+10:00,0.0,1.676086957,37.96585597,0,0,80,0,9.11736,6.0,8.2
2021-05-05 10:05:00+10:00,2021-05-05 10:10:00+10:00,0.0,1.676086957,36.28976901,0,0,80,0,-16.4373,6.0,7.89
2021-05-05 10:10:00+10:00,2021-05-05 10:15:00+10:00,0.0,0.377046957,35.91272206,0,0,80,80,0.02049,6.0,10.98
2021-05-05 10:15:00+10:00,2021-05-05 10:20:00+10:00,0.0,0.377046957,35.5356751,0,0,80,80,18.3988,10.89,11.68
2021-05-05 10:20:00+10:00,2021-05-05 10:25:00+10:00,0.0,0.377046957,35.15862814,0,0,80,80,0.56637,9.25,8.57692
2021-05-05 10:25:00+10:00,2021-05-05 10:30:00+10:00,1.29904,0.0,36.45766814,0,0,0,80,9.36294,7.73,8.49692
2021-05-05 10:30:00+10:00,2021-05-05 10:35:00+10:00,0.0,0.377046957,36.08062119,0,0,80,80,9.41353,7.65,10.98
2021-05-05 10:35:00+10:00,2021-05-05 10:40:00+10:00,0.0,0.377046957,35.70357423,0,0,80,80,-0.7168,5.5,10.98
2021-05-05 10:40:00+10:00,2021-05-05 10:45:00+10:00,0.0,0.377046957,35.32652728,0,0,80,80,9.41661,6.0,11.68
2021-05-05 10:45:00+10:00,2021-05-05 10:50:00+10:00,0.0,0.377046957,34.94948032,0,0,80,80,9.46665,6.0,10.98
2021-05-05 10:50:00+10:00,2021-05-05 10:55:00+10:00,1.29904,0.0,36.24852032,0,0,0,80,9.32305,6.0,8.47955
2021-05-05 10:55:00+10:00,2021-05-05 11:00:00+10:00,1.29904,0.0,37.54756032,0,0,0,80,5.27393,6.0,10.98
2021-05-05 11:00:00+10:00,2021-05-05 11:05:00+10:00,0.0,1.676086957,35.87147336,0,0,80,0,36.853,6.42197,7.99
2021-05-05 11:05:00+10:00,2021-05-05 11:10:00+10:00,0.0,1.676086957,34.19538641,0,0,80,0,7.92388,6.0,7.99
2021-05-05 11:10:00+10:00,2021-05-05 11:15:00+10:00,0.0,0.0,34.19538641,0,0,0,0,3.09673,5.5,7.99
2021-05-05 11:15:00+10:00,2021-05-05 11:20:00+10:00,1.29904,0.0,35.49442641,0,0,0,80,1.12975,5.5,6.56667
2021-05-05 11:20:00+10:00,2021-05-05 11:25:00+10:00,0.0,1.676086957,33.81833945,0,0,80,0,5.36194,5.5,6.56667
2021-05-05 11:25:00+10:00,2021-05-05 11:30:00+10:00,1.29904,0.0,35.11737945,0,0,0,80,0.0213,5.5,7.48095
2021-05-05 11:30:00+10:00,2021-05-05 11:35:00+10:00,0.0,0.377046957,34.74033249,0,0,80,80,9.807,5.5,7.99
2021-05-05 11:35:00+10:00,2021-05-05 11:40:00+10:00,1.29904,0.0,36.03937249,0,0,0,80,5.47518,5.5,7.99
2021-05-05 11:40:00+10:00,2021-05-05 11:45:00+10:00,0.0,0.377046957,35.66232554,0,0,80,80,22.1757,5.5,7.99
2021-05-05 11:45:00+10:00,2021-05-05 11:50:00+10:00,0.0,0.377046957,35.28527858,0,0,80,80,1.78546,5.5,7.99
2021-05-05 11:50:00+10:00,2021-05-05 11:55:00+10:00,1.29904,0.0,36.58431858,0,0,0,80,0.02165,5.5,7.99
2021-05-05 11:55:00+10:00,2021-05-05 12:00:00+10:00,1.29904,0.0,37.88335858,0,0,0,80,4.02516,5.5,7.99
2021-05-05 12:00:00+10:00,2021-05-05 12:05:00+10:00,0.0,0.377046957,37.50631162,0,0,80,80,-23.402,5.5,5.73
2021-05-05 12:05:00+10:00,2021-05-05 12:10:00+10:00,0.0,0.020878478,37.48543314,0,0,63,80,0.02166,5.5,7.89
2021-05-05 12:10:00+10:00,2021-05-05 12:15:00+10:00,0.0,0.377046957,37.10838619,0,0,80,80,25.7852,5.5,7.99
2021-05-05 12:15:00+10:00,2021-05-05 12:20:00+10:00,1.29904,0.0,38.40742619,0,0,0,80,55.6061,7.65,7.98
2021-05-05 12:20:00+10:00,2021-05-05 12:25:00+10:00,0.0,0.377046957,38.03037923,0,0,80,80,5.37036,7.5,7.99
2021-05-05 12:25:00+10:00,2021-05-05 12:30:00+10:00,0.0,0.377046957,37.65333228,0,0,80,80,54.2701,7.73,7.98
2021-05-05 12:30:00+10:00,2021-05-05 12:35:00+10:00,0.0,0.377046957,37.27628532,0,0,80,80,9.58939,9.73966,8.2
2021-05-05 12:35:00+10:00,2021-05-05 12:40:00+10:00,0.0,1.659848957,35.61643636,0,0,80,1,18.4974,15.0,8.2
2021-05-05 12:40:00+10:00,2021-05-05 12:45:00+10:00,1.29904,0.0,36.91547636,0,0,0,80,23.1105,10.89,7.99
2021-05-05 12:45:00+10:00,2021-05-05 12:50:00+10:00,0.0,0.377046957,36.53842941,0,0,80,80,-22.2731,10.7,7.70684
2021-05-05 12:50:00+10:00,2021-05-05 12:55:00+10:00,0.0,0.377046957,36.16138245,0,0,80,80,9.69545,7.73,7.99
2021-05-05 12:55:00+10:00,2021-05-05 13:00:00+10:00,0.0,0.377046957,35.78433549,0,0,80,80,10.0301,8.21678,7.99
2021-05-05 13:00:00+10:00,2021-05-05 13:05:00+10:00,0.0,1.676086957,34.10824854,0,0,80,0,9.58849,7.65,5.73
2021-05-05 13:05:00+10:00,2021-05-05 13:10:00+10:00,1.29904,0.0,35.40728854,0,0,0,80,21.5343,10.7,5.73
2021-05-05 13:10:00+10:00,2021-05-05 13:15:00+10:00,0.0,0.377046957,35.03024158,0,0,80,80,9.44146,7.5,5.73
2021-05-05 13:15:00+10:00,2021-05-05 13:20:00+10:00,0.0,0.377046957,34.65319462,0,0,80,80,50.02,8.22368,5.73
2021-05-05 13:20:00+10:00,2021-05-05 13:25:00+10:00,0.0,0.0,34.65319462,0,0,0,0,9.54307,8.75901,5.73
2021-05-05 13:25:00+10:00,2021-05-05 13:30:00+10:00,1.29904,0.0,35.95223462,0,0,0,80,9.50104,7.5,5.955
2021-05-05 13:30:00+10:00,2021-05-05 13:35:00+10:00,0.0,0.377046957,35.57518767,0,0,80,80,54.3501,7.65,7.98
2021-05-05 13:35:00+10:00,2021-05-05 13:40:00+10:00,0.0,1.676086957,33.89910071,0,0,80,0,0.02155,8.75233,7.89
2021-05-05 13:40:00+10:00,2021-05-05 13:45:00+10:00,1.29904,0.0,35.19814071,0,0,0,80,9.65463,7.5,6.03333
2021-05-05 13:45:00+10:00,2021-05-05 13:50:00+10:00,0.0,0.377046957,34.82109375,0,0,80,80,50.02,5.5,6.03333
2021-05-05 13:50:00+10:00,2021-05-05 13:55:00+10:00,1.29904,0.0,36.12013375,0,0,0,80,56.137,5.5,7.99
2021-05-05 13:55:00+10:00,2021-05-05 14:00:00+10:00,0.0,0.377046957,35.7430868,0,0,80,80,50.02,5.5,7.99
2021-05-05 14:00:00+10:00,2021-05-05 14:05:00+10:00,0.0,0.377046957,35.36603984,0,0,80,80,56.4901,5.5,7.99
2021-05-05 14:05:00+10:00,2021-05-05 14:10:00+10:00,1.29904,0.0,36.66507984,0,0,0,80,50.02,5.67019,13.1282
2021-05-05 14:10:00+10:00,2021-05-05 14:15:00+10:00,0.0,0.377046957,36.28803288,0,0,80,80,50.02,6.0,9.65
2021-05-05 14:15:00+10:00,2021-05-05 14:20:00+10:00,0.0,1.676086957,34.61194593,0,0,80,0,50.02,5.5,11.0
2021-05-05 14:20:00+10:00,2021-05-05 14:25:00+10:00,0.0,0.0,34.61194593,0,0,0,0,61.9999,6.57,8.2
2021-05-05 14:25:00+10:00,2021-05-05 14:30:00+10:00,0.0,0.0,34.61194593,0,0,0,0,61.9999,4.99,7.99
2021-05-05 14:30:00+10:00,2021-05-05 14:35:00+10:00,0.0,0.0,34.61194593,0,0,0,0,62.0,4.14062,7.98
2021-05-05 14:35:00+10:00,2021-05-05 14:40:00+10:00,0.0,0.0,34.61194593,0,0,0,0,62.0,7.5,7.98
2021-05-05 14:40:00+10:00,2021-05-05 14:45:00+10:00,0.0,0.0,34.61194593,0,0,0,0,56.5,5.5,7.99
2021-05-05 14:45:00+10:00,2021-05-05 14:50:00+10:00,0.0,0.0,34.61194593,0,0,0,0,54.5001,7.5,7.99
2021-05-05 14:50:00+10:00,2021-05-05 14:55:00+10:00,0.0,0.0,34.61194593,0,0,0,0,62.0,5.5,7.98
2021-05-05 14:55:00+10:00,2021-05-05 15:00:00+10:00,0.0,1.676086957,32.93585897,0,0,80,0,56.5001,5.5,7.99
2021-05-05 15:00:00+10:00,2021-05-05 15:05:00+10:00,1.29904,0.0,34.23489897,0,0,0,80,62.0002,5.5,7.99
2021-05-05 15:05:00+10:00,2021-05-05 15:10:00+10:00,0.0,0.0,34.23489897,0,0,0,0,61.9999,6.0,5.73
2021-05-05 15:10:00+10:00,2021-05-05 15:15:00+10:00,0.0,0.0,34.23489897,0,0,0,0,62.0,5.66989,7.99
2021-05-05 15:15:00+10:00,2021-05-05 15:20:00+10:00,0.0,0.0,34.23489897,0,0,0,0,56.0001,6.0,5.68
2021-05-05 15:20:00+10:00,2021-05-05 15:25:00+10:00,0.0,0.0,34.23489897,0,0,0,0,61.9999,7.5,5.73
2021-05-05 15:25:00+10:00,2021-05-05 15:30:00+10:00,0.0,0.481875,33.75302397,0,0,23,0,61.9999,6.0,5.73
2021-05-05 15:30:00+10:00,2021-05-05 15:35:00+10:00,1.29904,0.0,35.05206397,0,0,0,80,62.0,9.25,13.0
2021-05-05 15:35:00+10:00,2021-05-05 15:40:00+10:00,0.0,0.377046957,34.67501701,0,0,80,80,61.591,7.5,8.2
2021-05-05 15:40:00+10:00,2021-05-05 15:45:00+10:00,0.0,0.0,34.67501701,0,0,0,0,42.0,5.5,12.67
2021-05-05 15:45:00+10:00,2021-05-05 15:50:00+10:00,0.0,0.0,34.67501701,0,0,0,0,45.45,5.5,12.67
2021-05-05 15:50:00+10:00,2021-05-05 15:55:00+10:00,0.0,0.0,34.67501701,0,0,0,0,59.45,5.5,13.01
2021-05-05 15:55:00+10:00,2021-05-05 16:00:00+10:00,0.0,1.068505435,33.60651158,0,0,51,0,62.0,5.5,13.1114
2021-05-05 16:00:00+10:00,2021-05-05 16:05:00+10:00,1.29904,0.0,34.90555158,0,0,0,80,42.0,10.7,16.2083
2021-05-05 16:05:00+10:00,2021-05-05 16:10:00+10:00,1.29904,0.0,36.20459158,0,0,0,80,41.8553,9.25,14.73
2021-05-05 16:10:00+10:00,2021-05-05 16:15:00+10:00,0.0,0.377046957,35.82754462,0,0,80,80,41.3915,9.0,12.75
