interval_begin,interval_end,charging_mwh,discharging_mwh,state_of_charge_mwh,cleared_mw_gen_energy,cleared_mw_load_energy,cleared_mw_raise_reg,cleared_mw_lower_reg,price_energy,price_lower_reg,price_raise_reg
2021-05-05 00:00:00+10:00,2021-05-05 00:05:00+10:00,1.29904,0.0,59.656746,0,0,0,80,36.1103,5.5,5.97619
2021-05-05 00:05:00+10:00,2021-05-05 00:10:00+10:00,1.29904,0.0,60.955786,0,0,0,80,36.3458,5.5,7.99
2021-05-05 00:10:00+10:00,2021-05-05 00:15:00+10:00,0.0,0.377046957,60.57873904,0,0,80,80,36.9803,7.73,11.0911
2021-05-05 00:15:00+10:00,2021-05-05 00:20:00+10:00,0.0,0.377046957,60.20169209,0,0,80,80,36.7909,9.97864,8.2
2021-05-05 00:20:00+10:00,2021-05-05 00:25:00+10:00,1.29904,0.0,61.50073209,0,0,0,80,36.7878,10.7,7.99
2021-05-05 00:25:00+10:00,2021-05-05 00:30:00+10:00,0.0,0.377046957,61.12368513,0,0,80,80,36.9773,9.25,7.99
2021-05-05 00:30:00+10:00,2021-05-05 00:35:00+10:00,0.0,0.377046957,60.74663817,0,0,80,80,36.0363,5.5,7.99
2021-05-05 00:35:00+10:00,2021-05-05 00:40:00+10:00,0.0,0.377046957,60.36959122,0,0,80,80,35.9484,5.5,5.73
2021-05-05 00:40:00+10:00,2021-05-05 00:45:00+10:00,1.29904,0.0,61.66863122,0,0,0,80,32.7567,5.5,7.99
2021-05-05 00:45:00+10:00,2021-05-05 00:50:00+10:00,0.0,0.377046957,61.29158426,0,0,80,80,33.9569,5.5,7.99
2021-05-05 00:50:00+10:00,2021-05-05 00:55:00+10:00,0.0,0.377046957,60.9145373,0,0,80,80,31.5755,5.5,7.9
2021-05-05 00:55:00+10:00,2021-05-05 01:00:00+10:00,0.0,0.377046957,60.53749035,0,0,80,80,33.6457,5.5,7.9
2021-05-05 01:00:00+10:00,2021-05-05 01:05:00+10:00,0.0,0.377046957,60.16044339,0,0,80,80,33.08,5.5,7.99
2021-05-05 01:05:00+10:00,2021-05-05 01:10:00+10:00,0.0,0.377046957,59.78339643,0,0,80,80,32.7244,5.5,10.6571
2021-05-05 01:10:00+10:00,2021-05-05 01:15:00+10:00,0.0,0.377046957,59.40634948,0,0,80,80,31.2736,5.5,10.6571
2021-05-05 01:15:00+10:00,2021-05-05 01:20:00+10:00,0.0,0.377046957,59.02930252,0,0,80,80,30.1703,5.5,9.99
2021-05-05 01:20:00+10:00,2021-05-05 01:25:00+10:00,0.0,0.377046957,58.65225557,0,0,80,80,31.2694,5.5,10.6571
2021-05-05 01:25:00+10:00,2021-05-05 01:30:00+10:00,0.0,0.377046957,58.27520861,0,0,80,80,29.8393,5.5,10.6571
2021-05-05 01:30:00+10:00,2021-05-05 01:35:00+10:00,0.0,0.377046957,57.89816165,0,0,80,80,32.6931,5.5,10.98
2021-05-05 01:35:00+10:00,2021-05-05 01:40:00+10:00,0.0,0.377046957,57.5211147,0,0,80,80,33.2366,5.5,10.98
2021-05-05 01:40:00+10:00,2021-05-05 01:45:00+10:00,0.0,0.377046957,57.14406774,0,0,80,80,30.6381,5.5,10.98
2021-05-05 01:45:00+10:00,2021-05-05 01:50:00+10:00,0.0,0.377046957,56.76702078,0,0,80,80,30.1086,5.5,10.98
2021-05-05 01:50:00+10:00,2021-05-05 01:55:00+10:00,0.0,0.377046957,56.38997383,0,0,80,80,29.6355,5.5,9.99
2021-05-05 01:55:00+10:00,2021-05-05 02:00:00+10:00,0.0,0.377046957,56.01292687,0,0,80,80,26.5986,5.5,7.99
2021-05-05 02:00:00+10:00,2021-05-05 02:05:00+10:00,1.29904,0.0,57.31196687,0,0,0,80,26.7034,5.5,7.99
2021-05-05 02:05:00+10:00,2021-05-05 02:10:00+10:00,0.0,0.377046957,56.93491991,0,0,80,80,26.0192,5.5,9.99
2021-05-05 02:10:00+10:00,2021-05-05 02:15:00+10:00,1.29904,0.0,58.23395991,0,0,0,80,24.7526,5.5,7.99
2021-05-05 02:15:00+10:00,2021-05-05 02:20:00+10:00,0.0,0.377046957,57.85691296,0,0,80,80,25.4812,5.5,9.99
2021-05-05 02:20:00+10:00,2021-05-05 02:25:00+10:00,1.29904,0.0,59.15595296,0,0,0,80,25.6355,5.5,7.99
2021-05-05 02:25:00+10:00,2021-05-05 02:30:00+10:00,0.0,0.377046957,58.778906,0,0,80,80,25.2127,5.5,7.99
2021-05-05 02:30:00+10:00,2021-05-05 02:35:00+10:00,0.0,0.377046957,58.40185904,0,0,80,80,25.2138,5.5,7.99
2021-05-05 02:35:00+10:00,2021-05-05 02:40:00+10:00,1.29904,0.0,59.70089904,0,0,0,80,24.5183,5.5,9.99
2021-05-05 02:40:00+10:00,2021-05-05 02:45:00+10:00,0.0,0.377046957,59.32385209,0,0,80,80,26.067,5.5,9.65
2021-05-05 02:45:00+10:00,2021-05-05 02:50:00+10:00,0.0,0.377046957,58.94680513,0,0,80,80,25.5618,5.5,9.65
2021-05-05 02:50:00+10:00,2021-05-05 02:55:00+10:00,1.29904,0.0,60.24584513,0,0,0,80,25.6184,5.5,7.99
2021-05-05 02:55:00+10:00,2021-05-05 03:00:00+10:00,1.29904,0.0,61.54488513,0,0,0,80,25.979,5.5,8.0
2021-05-05 03:00:00+10:00,2021-05-05 03:05:00+10:00,1.278088913,0.0,62.82297404,0,0,1,80,25.3115,5.5,7.71487
2021-05-05 03:05:00+10:00,2021-05-05 03:10:00+10:00,1.29904,0.0,64.12201404,0,0,0,80,28.674,5.5,7.9
2021-05-05 03:10:00+10:00,2021-05-05 03:15:00+10:00,0.0,0.377046957,63.74496709,0,0,80,80,25.6902,5.5,7.9
2021-05-05 03:15:00+10:00,2021-05-05 03:20:00+10:00,0.0,0.377046957,63.36792013,0,0,80,80,25.2747,5.5,7.9
2021-05-05 03:20:00+10:00,2021-05-05 03:25:00+10:00,1.29904,0.0,64.66696013,0,0,0,80,27.0767,5.5,7.99
2021-05-05 03:25:00+10:00,2021-05-05 03:30:00+10:00,0.0,0.377046957,64.28991317,0,0,80,80,25.0406,5.5,7.9
2021-05-05 03:30:00+10:00,2021-05-05 03:35:00+10:00,0.0,0.377046957,63.91286622,0,0,80,80,24.777,5.5,7.9
2021-05-05 03:35:00+10:00,2021-05-05 03:40:00+10:00,0.0,0.377046957,63.53581926,0,0,80,80,24.3888,5.5,7.9
2021-05-05 03:40:00+10:00,2021-05-05 03:45:00+10:00,0.0,0.377046957,63.1587723,0,0,80,80,23.2269,6.0,7.99
2021-05-05 03:45:00+10:00,2021-05-05 03:50:00+10:00,1.29904,0.0,64.4578123,0,0,0,80,24.5093,5.5,7.92968
2021-05-05 03:50:00+10:00,2021-05-05 03:55:00+10:00,0.0,0.377046957,64.08076535,0,0,80,80,22.8173,5.5,7.99
2021-05-05 03:55:00+10:00,2021-05-05 04:00:00+10:00,1.29904,0.0,65.37980535,0,0,0,80,22.9872,5.5,5.91429
2021-05-05 04:00:00+10:00,2021-05-05 04:05:00+10:00,0.0,0.377046957,65.00275839,0,0,80,80,24.2389,9.25,8.2
2021-05-05 04:05:00+10:00,2021-05-05 04:10:00+10:00,1.29904,0.0,66.30179839,0,0,0,80,24.5517,7.5,7.99
2021-05-05 04:10:00+10:00,2021-05-05 04:15:00+10:00,0.0,0.377046957,65.92475143,0,0,80,80,24.6128,6.0,7.99
2021-05-05 04:15:00+10:00,2021-05-05 04:20:00+10:00,0.0,0.377046957,65.54770448,0,0,80,80,23.2748,7.73,7.99
2021-05-05 04:20:00+10:00,2021-05-05 04:25:00+10:00,1.29904,0.0,66.84674448,0,0,0,80,24.6498,6.0,7.99
2021-05-05 04:25:00+10:00,2021-05-05 04:30:00+10:00,0.0,0.377046957,66.46969752,0,0,80,80,25.3525,6.0,7.99
2021-05-05 04:30:00+10:00,2021-05-05 04:35:00+10:00,1.29904,0.0,67.76873752,0,0,0,80,23.7641,6.05,7.99
2021-05-05 04:35:00+10:00,2021-05-05 04:40:00+10:00,1.29904,0.0,69.06777752,0,0,0,80,23.2318,6.0,7.99
2021-05-05 04:40:00+10:00,2021-05-05 04:45:00+10:00,1.29904,0.0,70.36681752,0,0,0,80,23.0839,6.0,7.99
2021-05-05 04:45:00+10:00,2021-05-05 04:50:00+10:00,1.29904,0.0,71.66585752,0,0,0,80,22.3677,6.0,7.99
2021-05-05 04:50:00+10:00,2021-05-05 04:55:00+10:00,1.29904,0.0,72.96489752,0,0,0,80,23.4496,6.0,7.99
2021-05-05 04:55:00+10:00,2021-05-05 05:00:00+10:00,1.29904,0.0,74.26393752,0,0,0,80,23.7809,6.0,7.99
2021-05-05 05:00:00+10:00,2021-05-05 05:05:00+10:00,1.29904,0.0,75.56297752,0,0,0,80,23.9661,7.73,5.94525
2021-05-05 05:05:00+10:00,2021-05-05 05:10:00+10:00,0.0,0.377046957,75.18593057,0,0,80,80,25.4314,7.73,7.9
2021-05-05 05:10:00+10:00,2021-05-05 05:15:00+10:00,1.29904,0.0,76.48497057,0,0,0,80,26.2545,6.0,7.9
2021-05-05 05:15:00+10:00,2021-05-05 05:20:00+10:00,1.29904,0.0,77.78401057,0,0,0,80,27.0921,6.0,7.9
2021-05-05 05:20:00+10:00,2021-05-05 05:25:00+10:00,1.29904,0.0,79.08305057,0,0,0,80,28.9813,6.0,7.9
2021-05-05 05:25:00+10:00,2021-05-05 05:30:00+10:00,1.29904,0.0,80.38209057,0,0,0,80,29.7155,6.0,7.9
2021-05-05 05:30:00+10:00,2021-05-05 05:35:00+10:00,0.0,0.377046957,80.00504361,0,0,80,80,28.5618,6.0,7.9
2021-05-05 05:35:00+10:00,2021-05-05 05:40:00+10:00,0.0,0.377046957,79.62799665,0,0,80,80,29.3817,5.79818,7.9
2021-05-05 05:40:00+10:00,2021-05-05 05:45:00+10:00,0.0,0.377046957,79.2509497,0,0,80,80,30.0696,6.0,7.9
2021-05-05 05:45:00+10:00,2021-05-05 05:50:00+10:00,0.0,0.377046957,78.87390274,0,0,80,80,34.4315,6.0,7.9
2021-05-05 05:50:00+10:00,2021-05-05 05:55:00+10:00,0.0,0.377046957,78.49685578,0,0,80,80,36.1734,6.0,7.9
2021-05-05 05:55:00+10:00,2021-05-05 06:00:00+10:00,0.0,0.377046957,78.11980883,0,0,80,80,38.7664,5.5,7.98
2021-05-05 06:00:00+10:00,2021-05-05 06:05:00+10:00,0.0,0.377046957,77.74276187,0,0,80,80,35.5517,14.73,6.87009
2021-05-05 06:05:00+10:00,2021-05-05 06:10:00+10:00,1.29904,0.0,79.04180187,0,0,0,80,37.6311,14.0,7.89
2021-05-05 06:10:00+10:00,2021-05-05 06:15:00+10:00,0.0,0.377046957,78.66475491,0,0,80,80,40.6644,14.0,7.9
2021-05-05 06:15:00+10:00,2021-05-05 06:20:00+10:00,0.0,0.377046957,78.28770796,0,0,80,80,41.0145,10.78,7.9
2021-05-05 06:20:00+10:00,2021-05-05 06:25:00+10:00,0.0,0.377046957,77.910661,0,0,80,80,45.45,10.9742,7.99
2021-05-05 06:25:00+10:00,2021-05-05 06:30:00+10:00,0.0,0.377046957,77.53361404,0,0,80,80,45.45,10.78,7.99
2021-05-05 06:30:00+10:00,2021-05-05 06:35:00+10:00,0.0,0.377046957,77.15656709,0,0,80,80,45.45,14.0,7.99
2021-05-05 06:35:00+10:00,2021-05-05 06:40:00+10:00,0.0,0.377046957,76.77952013,0,0,80,80,45.45,18.98,8.2315
2021-05-05 06:40:00+10:00,2021-05-05 06:45:00+10:00,0.0,0.377046957,76.40247317,0,0,80,80,47.9999,14.0,8.2
2021-05-05 06:45:00+10:00,2021-05-05 06:50:00+10:00,0.0,0.377046957,76.02542622,0,0,80,80,56.3463,11.6329,12.75
2021-05-05 06:50:00+10:00,2021-05-05 06:55:00+10:00,0.0,0.377046957,75.64837926,0,0,80,80,56.6612,11.849,13.01
2021-05-05 06:55:00+10:00,2021-05-05 07:00:00+10:00,0.0,0.377046957,75.2713323,0,0,80,80,60.44,14.0,17.9208
2021-05-05 07:00:00+10:00,2021-05-05 07:05:00+10:00,0.0,0.377046957,74.89428535,0,0,80,80,45.9364,14.0,10.0538
2021-05-05 07:05:00+10:00,2021-05-05 07:10:00+10:00,0.0,1.676086957,73.21819839,0,0,80,0,58.1952,18.99,14.73
2021-05-05 07:10:00+10:00,2021-05-05 07:15:00+10:00,0.0,0.377046957,72.84115143,0,0,80,80,60.8186,14.0,18.4
2021-05-05 07:15:00+10:00,2021-05-05 07:20:00+10:00,0.0,0.377046957,72.46410448,0,0,80,80,61.9999,20.9,13.0
2021-05-05 07:20:00+10:00,2021-05-05 07:25:00+10:00,0.0,0.377046957,72.08705752,0,0,80,80,62.0,14.0,12.75
2021-05-05 07:25:00+10:00,2021-05-05 07:30:00+10:00,0.0,0.377046957,71.71001057,0,0,80,80,62.0,18.98,8.53828
2021-05-05 07:30:00+10:00,2021-05-05 07:35:00+10:00,0.0,0.377046957,71.33296361,0,0,80,80,60.44,18.99,12.75
2021-05-05 07:35:00+10:00,2021-05-05 07:40:00+10:00,0.0,0.377046957,70.95591665,0,0,80,80,66.7603,20.8,12.75
2021-05-05 07:40:00+10:00,2021-05-05 07:45:00+10:00,0.0,0.461405855,70.4945108,13,0,66,80,60.44,18.98,12.75
2021-05-05 07:45:00+10:00,2021-05-05 07:50:00+10:00,0.0,0.965815072,69.52869572,0,0,80,80,60.2525,18.98,12.75
2021-05-05 07:50:00+10:00,2021-05-05 07:55:00+10:00,0.0,1.025108406,68.50358732,80,0,0,80,57.0498,14.73,10.6558
2021-05-05 07:55:00+10:00,2021-05-05 08:00:00+10:00,0.0,4.000235362,64.50335196,0,0,80,80,56.6225,18.98,10.3387
2021-05-05 08:00:00+10:00,2021-05-05 08:05:00+10:00,0.0,0.377046957,64.126305,0,0,80,80,56.8993,10.7,11.2471
2021-05-05 08:05:00+10:00,2021-05-05 08:10:00+10:00,1.29904,0.0,65.425345,0,0,0,80,51.7643,13.8,8.04498
2021-05-05 08:10:00+10:00,2021-05-05 08:15:00+10:00,0.0,0.377046957,65.04829804,0,0,80,80,42.8039,10.7,8.00211
2021-05-05 08:15:00+10:00,2021-05-05 08:20:00+10:00,0.0,0.377046957,64.67125109,0,0,80,80,39.5657,9.69212,7.89
2021-05-05 08:20:00+10:00,2021-05-05 08:25:00+10:00,0.0,0.377046957,64.29420413,0,0,80,80,38.9584,10.7,7.89
2021-05-05 08:25:00+10:00,2021-05-05 08:30:00+10:00,0.0,0.377046957,63.91715717,0,0,80,80,-44.5961,15.4,8.2
2021-05-05 08:30:00+10:00,2021-05-05 08:35:00+10:00,0.0,0.377046957,63.54011022,0,0,80,80,21.5242,12.36,14.8007
2021-05-05 08:35:00+10:00,2021-05-05 08:40:00+10:00,0.0,0.377046957,63.16306326,0,0,80,80,25.0965,10.7,13.0
2021-05-05 08:40:00+10:00,2021-05-05 08:45:00+10:00,0.0,0.377046957,62.7860163,0,0,80,80,26.5106,7.73,14.73
2021-05-05 08:45:00+10:00,2021-05-05 08:50:00+10:00,0.0,0.377046957,62.40896935,0,0,80,80,35.1307,5.5,13.5127
2021-05-05 08:50:00+10:00,2021-05-05 08:55:00+10:00,0.0,0.377046957,62.03192239,0,0,80,80,9.96969,9.57003,12.67
2021-05-05 08:55:00+10:00,2021-05-05 09:00:00+10:00,0.0,0.377046957,61.65487543,0,0,80,80,24.4904,7.5,12.75
2021-05-05 09:00:00+10:00,2021-05-05 09:05:00+10:00,0.0,0.377046957,61.27782848,0,0,80,80,21.3746,7.93,11.68
2021-05-05 09:05:00+10:00,2021-05-05 09:10:00+10:00,0.0,0.377046957,60.90078152,0,0,80,80,57.0239,5.5,11.68
2021-05-05 09:10:00+10:00,2021-05-05 09:15:00+10:00,0.0,0.377046957,60.52373457,0,0,80,80,30.4167,10.89,11.68
2021-05-05 09:15:00+10:00,2021-05-05 09:20:00+10:00,0.0,0.377046957,60.14668761,0,0,80,80,28.976,7.73,11.68
2021-05-05 09:20:00+10:00,2021-05-05 09:25:00+10:00,0.0,0.377046957,59.76964065,0,0,80,80,25.7993,7.73,7.98
2021-05-05 09:25:00+10:00,2021-05-05 09:30:00+10:00,0.0,0.377046957,59.3925937,0,0,80,80,9.28705,8.13,8.2
2021-05-05 09:30:00+10:00,2021-05-05 09:35:00+10:00,0.0,0.377046957,59.01554674,0,0,80,80,9.38114,9.25,6.6461
2021-05-05 09:35:00+10:00,2021-05-05 09:40:00+10:00,1.29904,0.0,60.31458674,0,0,0,80,9.28814,13.8,11.68
2021-05-05 09:40:00+10:00,2021-05-05 09:45:00+10:00,1.29904,0.0,61.61362674,0,0,0,80,9.34221,9.25,6.86
2021-05-05 09:45:00+10:00,2021-05-05 09:50:00+10:00,1.29904,0.0,62.91266674,0,0,0,80,20.9894,8.12046,5.73
2021-05-05 09:50:00+10:00,2021-05-05 09:55:00+10:00,1.29904,0.0,64.21170674,0,0,0,80,9.30699,7.65,7.9
2021-05-05 09:55:00+10:00,2021-05-05 10:00:00+10:00,1.29904,0.0,65.51074674,0,0,0,80,9.30165,6.69594,8.2
2021-05-05 10:00:00+10:00,2021-05-05 10:05:00+10:00,1.29904,0.0,66.80978674,0,0,0,80,9.11736,6.0,8.2
2021-05-05 10:05:00+10:00,2021-05-05 10:10:00+10:00,1.29904,0.0,68.10882674,0,0,0,80,-16.4373,6.0,7.89
2021-05-05 10:10:00+10:00,2021-05-05 10:15:00+10:00,1.29904,0.0,69.40786674,0,0,0,80,0.02049,6.0,10.98
2021-05-05 10:15:00+10:00,2021-05-05 10:20:00+10:00,3.066666667,0.0,72.47453341,0,80,0,0,18.3988,10.89,11.68
2021-05-05 10:20:00+10:00,2021-05-05 10:25:00+10:00,4.365706667,0.0,76.84024007,0,0,0,80,0.56637,9.25,8.57692
2021-05-05 10:25:00+10:00,2021-05-05 10:30:00+10:00,1.29904,0.0,78.13928007,0,0,0,80,9.36294,7.73,8.49692
2021-05-05 10:30:00+10:00,2021-05-05 10:35:00+10:00,1.29904,0.0,79.43832007,0,0,0,80,9.41353,7.65,10.98
2021-05-05 10:35:00+10:00,2021-05-05 10:40:00+10:00,1.29904,0.0,80.73736007,0,0,0,80,-0.7168,5.5,10.98
2021-05-05 10:40:00+10:00,2021-05-05 10:45:00+10:00,1.29904,0.0,82.03640007,0,0,0,80,9.41661,6.0,11.68
2021-05-05 10:45:00+10:00,2021-05-05 10:50:00+10:00,1.29904,0.0,83.33544007,0,0,0,80,9.46665,6.0,10.98
2021-05-05 10:50:00+10:00,2021-05-05 10:55:00+10:00,1.29904,0.0,84.63448007,0,0,0,80,9.32305,6.0,8.47955
2021-05-05 10:55:00+10:00,2021-05-05 11:00:00+10:00,1.29904,0.0,85.93352007,0,0,0,80,5.27393,6.0,10.98
2021-05-05 11:00:00+10:00,2021-05-05 11:05:00+10:00,1.29904,0.0,87.23256007,0,0,0,80,36.853,6.42197,7.99
2021-05-05 11:05:00+10:00,2021-05-05 11:10:00+10:00,1.29904,0.0,88.53160007,0,0,0,80,7.92388,6.0,7.99
2021-05-05 11:10:00+10:00,2021-05-05 11:15:00+10:00,1.29904,0.0,89.83064007,0,0,0,80,3.09673,5.5,7.99
2021-05-05 11:15:00+10:00,2021-05-05 11:20:00+10:00,1.29904,0.0,91.12968007,0,0,0,80,1.12975,5.5,6.56667
2021-05-05 11:20:00+10:00,2021-05-05 11:25:00+10:00,1.29904,0.0,92.42872007,0,0,0,80,5.36194,5.5,6.56667
2021-05-05 11:25:00+10:00,2021-05-05 11:30:00+10:00,1.29904,0.0,93.72776007,0,0,0,80,0.0213,5.5,7.48095
2021-05-05 11:30:00+10:00,2021-05-05 11:35:00+10:00,1.29904,0.0,95.02680007,0,0,0,80,9.807,5.5,7.99
2021-05-05 11:35:00+10:00,2021-05-05 11:40:00+10:00,1.29904,0.0,96.32584007,0,0,0,80,5.47518,5.5,7.99
2021-05-05 11:40:00+10:00,2021-05-05 11:45:00+10:00,1.29904,0.0,97.62488007,0,0,0,80,22.1757,5.5,7.99
2021-05-05 11:45:00+10:00,2021-05-05 11:50:00+10:00,1.29904,0.0,98.92392007,0,0,0,80,1.78546,5.5,7.99
2021-05-05 11:50:00+10:00,2021-05-05 11:55:00+10:00,1.29904,0.0,100.2229601,0,0,0,80,0.02165,5.5,7.99
2021-05-05 11:55:00+10:00,2021-05-05 12:00:00+10:00,1.857280667,0.0,102.0802407,0,26,0,53,4.02516,5.5,7.99
2021-05-05 12:00:00+10:00,2021-05-05 12:05:00+10:00,2.295706667,0.0,104.3759474,0,0,0,80,-23.402,5.5,5.73
2021-05-05 12:05:00+10:00,2021-05-05 12:10:00+10:00,1.29904,0.0,105.6749874,0,0,0,80,0.02166,5.5,7.89
2021-05-05 12:10:00+10:00,2021-05-05 12:15:00+10:00,1.29904,0.0,106.9740274,0,0,0,80,25.7852,5.5,7.99
2021-05-05 12:15:00+10:00,2021-05-05 12:20:00+10:00,3.066666667,0.0,110.0406941,0,80,0,0,55.6061,7.65,7.98
2021-05-05 12:20:00+10:00,2021-05-05 12:25:00+10:00,4.365706667,0.0,114.4064007,0,0,0,80,5.37036,7.5,7.99
2021-05-05 12:25:00+10:00,2021-05-05 12:30:00+10:00,1.29904,0.0,115.7054407,0,0,0,80,54.2701,7.73,7.98
2021-05-05 12:30:00+10:00,2021-05-05 12:35:00+10:00,1.29904,0.0,117.0044807,0,0,0,80,9.58939,9.73966,8.2
2021-05-05 12:35:00+10:00,2021-05-05 12:40:00+10:00,3.066666667,0.0,120.0711474,0,80,0,0,18.4974,15.0,8.2
2021-05-05 12:40:00+10:00,2021-05-05 12:45:00+10:00,4.365706667,0.0,124.4368541,0,0,0,80,23.1105,10.89,7.99
2021-05-05 12:45:00+10:00,2021-05-05 12:50:00+10:00,3.066666667,0.0,127.5035207,0,80,0,0,-22.2731,10.7,7.70684
2021-05-05 12:50:00+10:00,2021-05-05 12:55:00+10:00,6.133333333,0.0,133.6368541,0,80,0,0,9.69545,7.73,7.99
2021-05-05 12:55:00+10:00,2021-05-05 13:00:00+10:00,6.133333333,0.0,139.7701874,0,80,0,0,10.0301,8.21678,7.99
2021-05-05 13:00:00+10:00,2021-05-05 13:05:00+10:00,4.365706667,0.0,144.1358941,0,0,0,80,9.58849,7.65,5.73
2021-05-05 13:05:00+10:00,2021-05-05 13:10:00+10:00,1.29904,0.0,145.4349341,0,0,0,80,21.5343,10.7,5.73
2021-05-05 13:10:00+10:00,2021-05-05 13:15:00+10:00,1.29904,0.0,146.7339741,0,0,0,80,9.44146,7.5,5.73
2021-05-05 13:15:00+10:00,2021-05-05 13:20:00+10:00,1.29904,0.0,148.0330141,0,0,0,80,50.02,8.22368,5.73
2021-05-05 13:20:00+10:00,2021-05-05 13:25:00+10:00,0.0,0.0,148.0330141,0,0,0,0,9.54307,8.75901,5.73
2021-05-05 13:25:00+10:00,2021-05-05 13:30:00+10:00,1.29904,0.0,149.3320541,0,0,0,80,9.50104,7.5,5.955
2021-05-05 13:30:00+10:00,2021-05-05 13:35:00+10:00,1.29904,0.0,150.6310941,0,0,0,80,54.3501,7.65,7.98
2021-05-05 13:35:00+10:00,2021-05-05 13:40:00+10:00,0.0,0.0,150.6310941,0,0,0,0,0.02155,8.75233,7.89
2021-05-05 13:40:00+10:00,2021-05-05 13:45:00+10:00,0.0,0.0,150.6310941,0,0,0,0,9.65463,7.5,6.03333
2021-05-05 13:45:00+10:00,2021-05-05 13:50:00+10:00,0.0,0.0,150.6310941,0,0,0,0,50.02,5.5,6.03333
2021-05-05 13:50:00+10:00,2021-05-05 13:55:00+10:00,0.0,0.0,150.6310941,0,0,0,0,56.137,5.5,7.99
2021-05-05 13:55:00+10:00,2021-05-05 14:00:00+10:00,0.0,0.0,150.6310941,0,0,0,0,50.02,5.5,7.99
2021-05-05 14:00:00+10:00,2021-05-05 14:05:00+10:00,0.0,1.676086957,148.9550071,0,0,80,0,56.4901,5.5,7.99
2021-05-05 14:05:00+10:00,2021-05-05 14:10:00+10:00,0.0,1.676086957,147.2789202,0,0,80,0,50.02,5.67019,13.1282
2021-05-05 14:10:00+10:00,2021-05-05 14:15:00+10:00,0.0,1.676086957,145.6028332,0,0,80,0,50.02,6.0,9.65
2021-05-05 14:15:00+10:00,2021-05-05 14:20:00+10:00,0.0,1.676086957,143.9267462,0,0,80,0,50.02,5.5,11.0
2021-05-05 14:20:00+10:00,2021-05-05 14:25:00+10:00,0.0,1.676086957,142.2506593,0,0,80,0,61.9999,6.57,8.2
2021-05-05 14:25:00+10:00,2021-05-05 14:30:00+10:00,0.0,0.0,142.2506593,0,0,0,0,61.9999,4.99,7.99
2021-05-05 14:30:00+10:00,2021-05-05 14:35:00+10:00,0.0,1.676086957,140.5745723,0,0,80,0,62.0,4.14062,7.98
2021-05-05 14:35:00+10:00,2021-05-05 14:40:00+10:00,0.0,1.676086957,138.8984854,0,0,80,0,62.0,7.5,7.98
2021-05-05 14:40:00+10:00,2021-05-05 14:45:00+10:00,0.0,1.676086957,137.2223984,0,0,80,0,56.5,5.5,7.99
2021-05-05 14:45:00+10:00,2021-05-05 14:50:00+10:00,0.0,1.676086957,135.5463115,0,0,80,0,54.5001,7.5,7.99
2021-05-05 14:50:00+10:00,2021-05-05 14:55:00+10:00,0.0,0.377046957,135.1692645,0,0,80,80,62.0,5.5,7.98
2021-05-05 14:55:00+10:00,2021-05-05 15:00:00+10:00,0.0,1.676086957,133.4931776,0,0,80,0,56.5001,5.5,7.99
2021-05-05 15:00:00+10:00,2021-05-05 15:05:00+10:00,0.0,1.676086957,131.8170906,0,0,80,0,62.0002,5.5,7.99
2021-05-05 15:05:00+10:00,2021-05-05 15:10:00+10:00,0.0,1.676086957,130.1410036,0,0,80,0,61.9999,6.0,5.73
2021-05-05 15:10:00+10:00,2021-05-05 15:15:00+10:00,0.0,1.676086957,128.4649167,0,0,80,0,62.0,5.66989,7.99
2021-05-05 15:15:00+10:00,2021-05-05 15:20:00+10:00,0.0,1.676086957,126.7888297,0,0,80,0,56.0001,6.0,5.68
2021-05-05 15:20:00+10:00,2021-05-05 15:25:00+10:00,0.0,1.676086957,125.1127428,0,0,80,0,61.9999,7.5,5.73
2021-05-05 15:25:00+10:00,2021-05-05 15:30:00+10:00,0.0,1.676086957,123.4366558,0,0,80,0,61.9999,6.0,5.73
2021-05-05 15:30:00+10:00,2021-05-05 15:35:00+10:00,1.29904,0.0,124.7356958,0,0,0,80,62.0,9.25,13.0
2021-05-05 15:35:00+10:00,2021-05-05 15:40:00+10:00,0.0,0.377046957,124.3586489,0,0,80,80,61.591,7.5,8.2
2021-05-05 15:40:00+10:00,2021-05-05 15:45:00+10:00,0.0,0.377046957,123.9816019,0,0,80,80,42.0,5.5,12.67
2021-05-05 15:45:00+10:00,2021-05-05 15:50:00+10:00,0.0,0.377046957,123.6045549,0,0,80,80,45.45,5.5,12.67
2021-05-05 15:50:00+10:00,2021-05-05 15:55:00+10:00,0.0,0.377046957,123.227508,0,0,80,80,59.45,5.5,13.01
2021-05-05 15:55:00+10:00,2021-05-05 16:00:00+10:00,0.0,0.377046957,122.850461,0,0,80,80,62.0,5.5,13.1114
2021-05-05 16:00:00+10:00,2021-05-05 16:05:00+10:00,1.29904,0.0,124.149501,0,0,0,80,42.0,10.7,16.2083
2021-05-05 16:05:00+10:00,2021-05-05 16:10:00+10:00,0.0,0.377046957,123.7724541,0,0,80,80,41.8553,9.25,14.73
2021-05-05 16:10:00+10:00,2021-05-05 16:15:00+10:00,0.0,0.377046957,123.3954071,0,0,80,80,41.3915,9.0,12.75
2021-05-05 16:15:00+10:00,2021-05-05 16:20:00+10:00,0.0,0.377046957,123.0183602,0,0,80,80,41.4313,9.0,8.2
